workingday,atemp,hr,yr,season,dteday,mnth,weekday,hum,weathersit,windspeed,holiday,casual
0,0.6212,11,1,2,505,5,0,0.36,1,0.38603502997531447,0,258
0,0.6364,12,1,2,505,5,0,0.36,1,0.38603502997531447,0,247
0,0.6364,13,1,2,505,5,0,0.37,1,0.33337251675091106,0,244
0,0.6515,14,1,2,505,5,0,0.39,1,0.45621253085694136,0,236
0,0.6364,15,1,2,505,5,0,0.39,2,0.49124250617138826,0,246
0,0.6515,16,1,2,505,5,0,0.42,1,0.42106500528976143,0,238
0,0.6515,17,1,2,505,5,0,0.45,1,0.38603502997531447,0,209
0,0.6515,18,1,2,505,5,0,0.51,1,0.38603502997531447,0,146
0,0.6212,19,1,2,505,5,0,0.61,1,0.49124250617138826,0,142
0,0.6212,20,1,2,505,5,0,0.61,1,0.49124250617138826,0,83
0,0.6061,21,1,2,505,5,0,0.69,1,0.45621253085694136,0,51
0,0.5909,22,1,2,505,5,0,0.73,1,0.38603502997531447,0,44
0,0.5758,23,1,2,505,5,0,0.78,3,0.42106500528976143,0,32
1,0.5455,0,1,2,506,5,1,0.88,3,0.3508875044081345,0,12
1,0.5455,1,1,2,506,5,1,0.88,3,0.42106500528976143,0,4
1,0.5303,2,1,2,506,5,1,0.94,3,0.298224991183731,0,2
1,0.5303,3,1,2,506,5,1,0.88,2,0.3508875044081345,0,0
1,0.5303,4,1,2,506,5,1,0.88,3,0.3508875044081345,0,2
1,0.5303,5,1,2,506,5,1,0.88,3,0.3508875044081345,0,1
1,0.5303,6,1,2,506,5,1,0.88,3,0.3508875044081345,0,3
1,0.5303,7,1,2,506,5,1,0.88,3,0.3508875044081345,0,7
1,0.5303,8,1,2,506,5,1,0.88,3,0.298224991183731,0,12
1,0.5303,9,1,2,506,5,1,0.88,3,0.2631950158692841,0,14
1,0.5455,10,1,2,506,5,1,0.88,3,0.33337251675091106,0,28
1,0.5606,11,1,2,506,5,1,0.83,2,0.19301751498765723,0,24
1,0.5606,12,1,2,506,5,1,0.83,2,0.298224991183731,0,46
1,0.5606,13,1,2,506,5,1,0.83,3,0.298224991183731,0,49
1,0.5606,14,1,2,506,5,1,0.83,3,0.22804749030210414,0,45
1,0.6061,15,1,2,506,5,1,0.73,2,0.22804749030210414,0,67
1,0.6061,16,1,2,506,5,1,0.73,2,0.298224991183731,0,46
1,0.6212,17,1,2,506,5,1,0.69,2,0.298224991183731,0,40
1,0.6061,18,1,2,506,5,1,0.73,1,0.12284001410603033,0,52
1,0.6212,19,1,2,506,5,1,0.69,1,0.10532502644880687,0,57
1,0.6061,20,1,2,506,5,1,0.69,1,0.15786998942047725,0,44
1,0.6061,21,1,2,506,5,1,0.69,1,0.10532502644880687,0,31
1,0.5909,22,1,2,506,5,1,0.73,2,0.19301751498765723,0,26
1,0.5909,23,1,2,506,5,1,0.73,1,0.33337251675091106,0,18
1,0.5455,0,1,2,507,5,2,0.83,1,0.298224991183731,0,10
1,0.5455,1,1,2,507,5,2,0.83,2,0.15786998942047725,0,11
1,0.5455,2,1,2,507,5,2,0.83,2,0.12284001410603033,0,1
1,0.5455,3,1,2,507,5,2,0.83,2,0.12284001410603033,0,0
1,0.5303,4,1,2,507,5,2,0.88,2,0.19301751498765723,0,0
1,0.5303,5,1,2,507,5,2,0.88,3,0.22804749030210414,0,0
1,0.5303,6,1,2,507,5,2,0.88,3,0.12284001410603033,0,8
1,0.5303,7,1,2,507,5,2,0.88,3,0.12284001410603033,0,9
1,0.5303,8,1,2,507,5,2,0.88,2,0.15786998942047725,0,20
1,0.5606,9,1,2,507,5,2,0.83,2,0.12284001410603033,0,46
1,0.5758,10,1,2,507,5,2,0.78,2,0.10532502644880687,0,52
1,0.5758,11,1,2,507,5,2,0.78,2,0.0,0,39
1,0.5909,12,1,2,507,5,2,0.78,2,0.12284001410603033,0,76
1,0.6061,13,1,2,507,5,2,0.73,2,0.0,0,48
1,0.6061,14,1,2,507,5,2,0.73,2,0.12284001410603033,0,73
1,0.6515,15,1,2,507,5,2,0.61,1,0.10532502644880687,0,54
1,0.6364,16,1,2,507,5,2,0.61,1,0.12284001410603033,0,70
1,0.6667,17,1,2,507,5,2,0.54,1,0.0,0,69
1,0.6364,18,1,2,507,5,2,0.61,1,0.15786998942047725,0,76
1,0.6212,19,1,2,507,5,2,0.69,1,0.2631950158692841,0,44
1,0.6061,20,1,2,507,5,2,0.73,1,0.298224991183731,0,54
1,0.5909,21,1,2,507,5,2,0.78,1,0.15786998942047725,0,28
1,0.5909,22,1,2,507,5,2,0.73,1,0.10532502644880687,0,17
1,0.5909,23,1,2,507,5,2,0.73,1,0.12284001410603033,0,14
1,0.5909,0,1,2,508,5,3,0.78,1,0.15786998942047725,0,19
1,0.5606,1,1,2,508,5,3,0.83,1,0.19301751498765723,0,23
1,0.5606,2,1,2,508,5,3,0.83,2,0.19301751498765723,0,2
1,0.5758,3,1,2,508,5,3,0.78,1,0.12284001410603033,0,0
1,0.5455,4,1,2,508,5,3,0.83,3,0.22804749030210414,0,0
1,0.5303,5,1,2,508,5,3,0.88,3,0.298224991183731,0,6
1,0.5303,6,1,2,508,5,3,0.88,1,0.12284001410603033,0,6
1,0.5455,7,1,2,508,5,3,0.83,1,0.0,0,16
1,0.5455,8,1,2,508,5,3,0.83,1,0.0,0,38
1,0.5909,9,1,2,508,5,3,0.78,2,0.0,0,39
1,0.5909,10,1,2,508,5,3,0.78,1,0.10532502644880687,0,52
1,0.6061,11,1,2,508,5,3,0.73,1,0.0,0,46
1,0.6212,12,1,2,508,5,3,0.69,2,0.10532502644880687,0,42
1,0.6212,13,1,2,508,5,3,0.74,2,0.19301751498765723,0,69
1,0.6364,14,1,2,508,5,3,0.65,1,0.15786998942047725,0,67
1,0.6515,15,1,2,508,5,3,0.61,2,0.0,0,65
1,0.6515,16,1,2,508,5,3,0.61,3,0.10532502644880687,0,62
1,0.6061,17,1,2,508,5,3,0.69,3,0.12284001410603033,0,45
1,0.6061,18,1,2,508,5,3,0.69,3,0.12284001410603033,0,31
1,0.5758,19,1,2,508,5,3,0.83,2,0.19301751498765723,0,40
1,0.5758,20,1,2,508,5,3,0.83,2,0.10532502644880687,0,28
1,0.5758,21,1,2,508,5,3,0.83,2,0.0,0,24
1,0.5758,22,1,2,508,5,3,0.83,2,0.19301751498765723,0,23
1,0.5606,23,1,2,508,5,3,0.83,1,0.15786998942047725,0,23
1,0.5606,0,1,2,509,5,4,0.83,1,0.10532502644880687,0,7
1,0.5455,1,1,2,509,5,4,0.88,1,0.10532502644880687,0,9
1,0.5455,2,1,2,509,5,4,0.88,1,0.0,0,1
1,0.5455,3,1,2,509,5,4,0.88,2,0.12284001410603033,0,1
1,0.5455,4,1,2,509,5,4,0.88,2,0.19301751498765723,0,0
1,0.5455,5,1,2,509,5,4,0.88,2,0.19301751498765723,0,1
1,0.5455,6,1,2,509,5,4,0.88,2,0.19301751498765723,0,10
1,0.5606,7,1,2,509,5,4,0.83,1,0.12284001410603033,0,22
1,0.5909,8,1,2,509,5,4,0.73,1,0.15786998942047725,0,33
1,0.5909,9,1,2,509,5,4,0.73,1,0.19301751498765723,0,34
1,0.6061,10,1,2,509,5,4,0.65,1,0.15786998942047725,0,47
1,0.6212,11,1,2,509,5,4,0.65,1,0.15786998942047725,0,61
1,0.6515,12,1,2,509,5,4,0.58,1,0.12284001410603033,0,76
1,0.6667,13,1,2,509,5,4,0.54,1,0.19301751498765723,0,69
1,0.6818,14,1,2,509,5,4,0.55,1,0.2631950158692841,0,72
1,0.6818,15,1,2,509,5,4,0.55,1,0.298224991183731,0,69
1,0.6818,16,1,2,509,5,4,0.55,1,0.42106500528976143,0,61
1,0.6818,17,1,2,509,5,4,0.55,1,0.33337251675091106,0,120
1,0.6667,18,1,2,509,5,4,0.54,1,0.38603502997531447,0,118
1,0.6515,19,1,2,509,5,4,0.61,1,0.3508875044081345,0,76
1,0.6212,20,1,2,509,5,4,0.69,2,0.33337251675091106,0,55
1,0.5909,21,1,2,509,5,4,0.78,3,0.19301751498765723,0,48
1,0.5909,22,1,2,509,5,4,0.78,2,0.12284001410603033,0,33
1,0.5909,23,1,2,509,5,4,0.78,2,0.15786998942047725,0,36
1,0.5758,0,1,2,510,5,5,0.83,1,0.15786998942047725,0,10
1,0.5758,1,1,2,510,5,5,0.83,1,0.10532502644880687,0,8
1,0.5758,2,1,2,510,5,5,0.83,2,0.0,0,7
1,0.5606,3,1,2,510,5,5,0.88,2,0.12284001410603033,0,8
1,0.5606,4,1,2,510,5,5,0.88,2,0.0,0,3
1,0.5606,5,1,2,510,5,5,0.88,2,0.10532502644880687,0,2
1,0.5606,6,1,2,510,5,5,0.88,2,0.12284001410603033,0,5
1,0.5606,7,1,2,510,5,5,0.88,2,0.19301751498765723,0,7
1,0.5758,8,1,2,510,5,5,0.89,2,0.12284001410603033,0,32
1,0.5758,9,1,2,510,5,5,0.89,2,0.15786998942047725,0,52
1,0.6364,10,1,2,510,5,5,0.79,1,0.19301751498765723,0,69
1,0.6364,11,1,2,510,5,5,0.79,1,0.15786998942047725,0,90
1,0.6818,12,1,2,510,5,5,0.66,1,0.12284001410603033,0,84
1,0.6818,13,1,2,510,5,5,0.62,1,0.15786998942047725,0,86
1,0.6818,14,1,2,510,5,5,0.58,1,0.15786998942047725,0,104
1,0.7121,15,1,2,510,5,5,0.62,1,0.22804749030210414,0,106
1,0.7121,16,1,2,510,5,5,0.52,1,0.2631950158692841,0,137
1,0.7121,17,1,2,510,5,5,0.62,1,0.33337251675091106,0,124
1,0.7121,18,1,2,510,5,5,0.62,1,0.22804749030210414,0,131
1,0.6818,19,1,2,510,5,5,0.62,1,0.298224991183731,0,111
1,0.6515,20,1,2,510,5,5,0.65,1,0.19301751498765723,0,80
1,0.6515,21,1,2,510,5,5,0.65,1,0.15786998942047725,0,62
1,0.6212,22,1,2,510,5,5,0.74,1,0.12284001410603033,0,65
1,0.6061,23,1,2,510,5,5,0.78,1,0.2631950158692841,0,34
0,0.5758,0,1,2,511,5,6,0.83,1,0.19301751498765723,0,18
0,0.5758,1,1,2,511,5,6,0.83,1,0.15786998942047725,0,18
0,0.5758,2,1,2,511,5,6,0.89,1,0.15786998942047725,0,9
0,0.5606,3,1,2,511,5,6,0.88,1,0.12284001410603033,0,9
0,0.5606,4,1,2,511,5,6,0.88,1,0.15786998942047725,0,0
0,0.5758,5,1,2,511,5,6,0.83,1,0.298224991183731,0,0
0,0.5606,6,1,2,511,5,6,0.88,1,0.22804749030210414,0,6
0,0.5606,7,1,2,511,5,6,0.88,2,0.19301751498765723,0,10
0,0.5909,8,1,2,511,5,6,0.78,1,0.15786998942047725,0,38
0,0.5758,9,1,2,511,5,6,0.83,1,0.22804749030210414,0,97
0,0.6364,10,1,2,511,5,6,0.79,1,0.2631950158692841,0,181
0,0.6667,11,1,2,511,5,6,0.74,1,0.22804749030210414,0,208
0,0.6970000000000001,12,1,2,511,5,6,0.66,1,0.2631950158692841,0,236
0,0.7273,13,1,2,511,5,6,0.66,1,0.22804749030210414,0,265
0,0.7273,14,1,2,511,5,6,0.66,1,0.2631950158692841,0,307
0,0.7273,15,1,2,511,5,6,0.66,1,0.33337251675091106,0,274
0,0.7273,16,1,2,511,5,6,0.55,1,0.298224991183731,0,261
0,0.7121,17,1,2,511,5,6,0.52,2,0.298224991183731,0,235
0,0.6970000000000001,18,1,2,511,5,6,0.52,2,0.22804749030210414,0,199
0,0.6970000000000001,19,1,2,511,5,6,0.66,2,0.2631950158692841,0,159
0,0.6818,20,1,2,511,5,6,0.55,2,0.22804749030210414,0,103
0,0.6818,21,1,2,511,5,6,0.62,2,0.22804749030210414,0,100
0,0.6667,22,1,2,511,5,6,0.74,1,0.298224991183731,0,86
0,0.6667,23,1,2,511,5,6,0.74,1,0.298224991183731,0,36
0,0.6364,0,1,2,512,5,0,0.69,2,0.19301751498765723,0,48
0,0.6212,1,1,2,512,5,0,0.74,1,0.2631950158692841,0,17
0,0.6061,2,1,2,512,5,0,0.73,1,0.2631950158692841,0,16
0,0.6061,3,1,2,512,5,0,0.73,1,0.19301751498765723,0,11
0,0.5758,4,1,2,512,5,0,0.83,1,0.22804749030210414,0,4
0,0.5758,5,1,2,512,5,0,0.83,1,0.22804749030210414,0,2
0,0.5758,6,1,2,512,5,0,0.83,1,0.19301751498765723,0,8
0,0.5606,7,1,2,512,5,0,0.88,1,0.19301751498765723,0,22
0,0.5758,8,1,2,512,5,0,0.83,1,0.22804749030210414,0,69
0,0.6061,9,1,2,512,5,0,0.83,1,0.2631950158692841,0,130
0,0.6364,10,1,2,512,5,0,0.74,1,0.298224991183731,0,209
0,0.6818,11,1,2,512,5,0,0.66,1,0.2631950158692841,0,268
0,0.6970000000000001,12,1,2,512,5,0,0.66,1,0.298224991183731,0,301
0,0.7121,13,1,2,512,5,0,0.58,1,0.22804749030210414,0,270
0,0.7121,14,1,2,512,5,0,0.58,1,0.298224991183731,0,317
0,0.7121,15,1,2,512,5,0,0.52,1,0.33337251675091106,0,290
0,0.7121,16,1,2,512,5,0,0.52,1,0.33337251675091106,0,258
0,0.7121,17,1,2,512,5,0,0.49,1,0.3508875044081345,0,275
0,0.7121,18,1,2,512,5,0,0.58,1,0.3508875044081345,0,266
0,0.7121,19,1,2,512,5,0,0.58,1,0.22804749030210414,0,230
0,0.6818,20,1,2,512,5,0,0.55,1,0.19301751498765723,0,168
0,0.6212,21,1,2,512,5,0,0.69,3,0.49124250617138826,0,64
0,0.5758,22,1,2,512,5,0,0.83,3,0.0,0,9
0,0.5758,23,1,2,512,5,0,0.83,3,0.15786998942047725,0,31
0,0.5758,0,1,2,513,5,1,0.83,1,0.2631950158692841,1,21
0,0.5909,1,1,2,513,5,1,0.78,2,0.3508875044081345,1,14
0,0.5606,2,1,2,513,5,1,0.83,1,0.2631950158692841,1,20
0,0.5909,3,1,2,513,5,1,0.73,1,0.19301751498765723,1,6
0,0.5758,4,1,2,513,5,1,0.78,1,0.15786998942047725,1,2
0,0.5758,5,1,2,513,5,1,0.78,1,0.15786998942047725,1,4
0,0.5909,6,1,2,513,5,1,0.73,1,0.19301751498765723,1,6
0,0.5909,7,1,2,513,5,1,0.78,1,0.12284001410603033,1,24
0,0.6212,8,1,2,513,5,1,0.69,1,0.0,1,62
0,0.6515,9,1,2,513,5,1,0.61,1,0.0,1,121
0,0.6515,10,1,2,513,5,1,0.61,1,0.0,1,189
0,0.6818,11,1,2,513,5,1,0.66,1,0.15786998942047725,1,254
0,0.7121,12,1,2,513,5,1,0.62,1,0.15786998942047725,1,233
0,0.7879,13,1,2,513,5,1,0.63,1,0.33337251675091106,1,272
0,0.7879,14,1,2,513,5,1,0.63,1,0.33337251675091106,1,238
0,0.7879,15,1,2,513,5,1,0.56,1,0.3508875044081345,1,181
0,0.7879,16,1,2,513,5,1,0.56,1,0.38603502997531447,1,223
0,0.7879,17,1,2,513,5,1,0.56,1,0.3508875044081345,1,158
0,0.7727,18,1,2,513,5,1,0.59,1,0.3508875044081345,1,132
0,0.7576,19,1,2,513,5,1,0.55,1,0.3508875044081345,1,148
0,0.7424,20,1,2,513,5,1,0.62,1,0.3508875044081345,1,114
0,0.7273,21,1,2,513,5,1,0.66,1,0.33337251675091106,1,66
0,0.6970000000000001,22,1,2,513,5,1,0.7,1,0.19301751498765723,1,47
0,0.6970000000000001,23,1,2,513,5,1,0.74,1,0.19301751498765723,1,22
1,0.6667,0,1,2,514,5,2,0.79,1,0.22804749030210414,0,12
1,0.6667,1,1,2,514,5,2,0.79,1,0.22804749030210414,0,1
1,0.6364,2,1,2,514,5,2,0.83,1,0.15786998942047725,0,0
1,0.6364,3,1,2,514,5,2,0.79,1,0.33337251675091106,0,1
1,0.6061,4,1,2,514,5,2,0.78,1,0.2631950158692841,0,0
1,0.6061,5,1,2,514,5,2,0.78,1,0.2631950158692841,0,1
1,0.6061,6,1,2,514,5,2,0.78,1,0.2631950158692841,0,9
1,0.6061,7,1,2,514,5,2,0.78,1,0.2631950158692841,0,19
1,0.6667,8,1,2,514,5,2,0.74,1,0.22804749030210414,0,46
1,0.6818,9,1,2,514,5,2,0.7,1,0.298224991183731,0,26
1,0.6970000000000001,10,1,2,514,5,2,0.7,1,0.3508875044081345,0,67
1,0.7121,11,1,2,514,5,2,0.62,1,0.3508875044081345,0,50
1,0.7576,12,1,2,514,5,2,0.55,1,0.38603502997531447,0,56
1,0.7727,13,1,2,514,5,2,0.52,1,0.45621253085694136,0,63
1,0.7727,14,1,2,514,5,2,0.52,1,0.49124250617138826,0,80
1,0.7727,15,1,2,514,5,2,0.49,1,0.45621253085694136,0,71
1,0.7727,16,1,2,514,5,2,0.49,1,0.5789349947102387,0,73
1,0.7576,17,1,2,514,5,2,0.46,1,0.49124250617138826,0,107
1,0.7424,18,1,2,514,5,2,0.49,1,0.5789349947102387,0,78
1,0.7121,19,1,2,514,5,2,0.52,1,0.42106500528976143,0,69
1,0.6515,20,1,2,514,5,2,0.61,3,0.6140825202774186,0,36
1,0.5455,21,1,2,514,5,2,0.88,3,0.5263900317385682,0,3
1,0.5606,22,1,2,514,5,2,0.88,2,0.10532502644880687,0,2
1,0.5455,23,1,2,514,5,2,0.94,3,0.0,0,10
1,0.5758,0,1,2,515,5,3,0.89,3,0.12284001410603033,0,4
1,0.5758,1,1,2,515,5,3,0.89,3,0.22804749030210414,0,0
1,0.5455,2,1,2,515,5,3,0.94,3,0.10532502644880687,0,1
1,0.5606,3,1,2,515,5,3,0.88,3,0.15786998942047725,0,0
1,0.5606,4,1,2,515,5,3,0.88,2,0.15786998942047725,0,0
1,0.5909,5,1,2,515,5,3,0.78,2,0.15786998942047725,0,1
1,0.5758,6,1,2,515,5,3,0.78,2,0.12284001410603033,0,5
1,0.5758,7,1,2,515,5,3,0.78,3,0.22804749030210414,0,14
1,0.5909,8,1,2,515,5,3,0.73,2,0.19301751498765723,0,29
1,0.6061,9,1,2,515,5,3,0.69,2,0.22804749030210414,0,23
1,0.6061,10,1,2,515,5,3,0.69,2,0.33337251675091106,0,39
1,0.6212,11,1,2,515,5,3,0.65,2,0.22804749030210414,0,53
1,0.6515,12,1,2,515,5,3,0.54,1,0.0,0,33
1,0.6515,13,1,2,515,5,3,0.51,1,0.0,0,53
1,0.6515,14,1,2,515,5,3,0.42,1,0.15786998942047725,0,44
1,0.6667,15,1,2,515,5,3,0.51,1,0.15786998942047725,0,54
1,0.6667,16,1,2,515,5,3,0.51,1,0.19301751498765723,0,46
1,0.6667,17,1,2,515,5,3,0.48,1,0.10532502644880687,0,83
1,0.6667,18,1,2,515,5,3,0.48,1,0.19301751498765723,0,50
1,0.6667,19,1,2,515,5,3,0.54,1,0.19301751498765723,0,50
1,0.5152,20,1,2,515,5,3,0.6,2,0.15786998942047725,0,57
1,0.6364,21,1,2,515,5,3,0.57,1,0.12284001410603033,0,41
1,0.6212,22,1,2,515,5,3,0.69,1,0.12284001410603033,0,26
1,0.6212,23,1,2,515,5,3,0.65,1,0.12284001410603033,0,39
1,0.6061,0,1,2,516,5,4,0.69,1,0.15786998942047725,0,13
1,0.6061,1,1,2,516,5,4,0.69,1,0.10532502644880687,0,4
1,0.6061,2,1,2,516,5,4,0.65,1,0.10532502644880687,0,6
1,0.6061,3,1,2,516,5,4,0.69,1,0.10532502644880687,0,0
1,0.6061,4,1,2,516,5,4,0.69,1,0.0,0,0
1,0.6061,5,1,2,516,5,4,0.69,1,0.298224991183731,0,1
1,0.5909,6,1,2,516,5,4,0.73,1,0.2631950158692841,0,7
1,0.6061,7,1,2,516,5,4,0.64,1,0.33337251675091106,0,18
1,0.6212,8,1,2,516,5,4,0.57,1,0.298224991183731,0,18
1,0.6212,9,1,2,516,5,4,0.47,1,0.298224991183731,0,47
1,0.6364,10,1,2,516,5,4,0.39,1,0.45621253085694136,0,65
1,0.6515,11,1,2,516,5,4,0.37,1,0.33337251675091106,0,65
1,0.6515,12,1,2,516,5,4,0.37,1,0.22804749030210414,0,62
1,0.6515,13,1,2,516,5,4,0.35,1,0.15786998942047725,0,77
1,0.6667,14,1,2,516,5,4,0.31,1,0.22804749030210414,0,61
1,0.6667,15,1,2,516,5,4,0.33,1,0.3508875044081345,0,81
1,0.6667,16,1,2,516,5,4,0.33,1,0.33337251675091106,0,103
1,0.6667,17,1,2,516,5,4,0.31,1,0.19301751498765723,0,85
1,0.6515,18,1,2,516,5,4,0.3,1,0.22804749030210414,0,85
1,0.6515,19,1,2,516,5,4,0.34,1,0.19301751498765723,0,104
1,0.6364,20,1,2,516,5,4,0.44,1,0.19301751498765723,0,88
1,0.6364,21,1,2,516,5,4,0.44,1,0.19301751498765723,0,41
1,0.6212,22,1,2,516,5,4,0.5,1,0.19301751498765723,0,43
1,0.6212,23,1,2,516,5,4,0.54,1,0.2631950158692841,0,26
1,0.6212,0,1,2,517,6,5,0.5,1,0.298224991183731,0,10
1,0.6212,1,1,2,517,6,5,0.53,1,0.2631950158692841,0,0
1,0.6212,2,1,2,517,6,5,0.57,1,0.2631950158692841,0,3
1,0.5909,3,1,2,517,6,5,0.73,2,0.10532502644880687,0,0
1,0.5909,4,1,2,517,6,5,0.73,2,0.10532502644880687,0,1
1,0.5909,5,1,2,517,6,5,0.78,2,0.10532502644880687,0,4
1,0.5606,6,1,2,517,6,5,0.88,3,0.15786998942047725,0,5
1,0.5758,7,1,2,517,6,5,0.89,2,0.22804749030210414,0,33
1,0.5758,8,1,2,517,6,5,0.89,2,0.22804749030210414,0,19
1,0.5758,9,1,2,517,6,5,0.83,2,0.2631950158692841,0,24
1,0.6061,10,1,2,517,6,5,0.78,2,0.33337251675091106,0,49
1,0.6667,11,1,2,517,6,5,0.74,2,0.33337251675091106,0,42
1,0.6667,12,1,2,517,6,5,0.74,2,0.42106500528976143,0,72
1,0.6818,13,1,2,517,6,5,0.7,1,0.3508875044081345,0,76
1,0.6818,14,1,2,517,6,5,0.66,3,0.33337251675091106,0,55
1,0.6818,15,1,2,517,6,5,0.66,3,0.33337251675091106,0,45
1,0.6818,16,1,2,517,6,5,0.58,3,0.5263900317385682,0,36
1,0.6515,17,1,2,517,6,5,0.7,3,0.298224991183731,0,25
1,0.5606,18,1,2,517,6,5,0.88,3,0.42106500528976143,0,10
1,0.5606,19,1,2,517,6,5,0.88,3,0.42106500528976143,0,4
1,0.5455,20,1,2,517,6,5,0.94,3,0.298224991183731,0,1
1,0.5909,21,1,2,517,6,5,0.78,3,0.298224991183731,0,12
1,0.5455,22,1,2,517,6,5,0.88,3,0.15786998942047725,0,1
1,0.5455,23,1,2,517,6,5,0.88,3,0.15786998942047725,0,6
0,0.5303,0,1,2,518,6,6,0.83,2,0.15786998942047725,0,5
0,0.5303,1,1,2,518,6,6,0.83,2,0.12284001410603033,0,15
0,0.5152,2,1,2,518,6,6,0.88,2,0.0,0,3
0,0.5303,3,1,2,518,6,6,0.73,1,0.298224991183731,0,8
0,0.5152,4,1,2,518,6,6,0.68,1,0.33337251675091106,0,2
0,0.4848,5,1,2,518,6,6,0.72,1,0.22804749030210414,0,1
0,0.4848,6,1,2,518,6,6,0.77,2,0.22804749030210414,0,5
0,0.5,7,1,2,518,6,6,0.72,1,0.12284001410603033,0,9
0,0.5152,8,1,2,518,6,6,0.64,1,0.19301751498765723,0,30
0,0.5303,9,1,2,518,6,6,0.6,1,0.298224991183731,0,89
0,0.6212,10,1,2,518,6,6,0.53,1,0.3508875044081345,0,145
0,0.5455,11,1,2,518,6,6,0.46,1,0.33337251675091106,0,179
0,0.6212,12,1,2,518,6,6,0.43,1,0.42106500528976143,0,250
0,0.6212,13,1,2,518,6,6,0.41,1,0.298224991183731,0,279
0,0.6212,14,1,2,518,6,6,0.38,1,0.3508875044081345,0,259
0,0.6212,15,1,2,518,6,6,0.38,1,0.298224991183731,0,297
0,0.6212,16,1,2,518,6,6,0.38,1,0.298224991183731,0,275
0,0.6212,17,1,2,518,6,6,0.36,1,0.0,0,248
0,0.6212,18,1,2,518,6,6,0.36,1,0.0,0,171
0,0.6212,19,1,2,518,6,6,0.36,1,0.19301751498765723,0,185
0,0.6212,20,1,2,518,6,6,0.35,1,0.33337251675091106,0,139
0,0.6212,21,1,2,518,6,6,0.4,1,0.12284001410603033,0,96
0,0.5455,22,1,2,518,6,6,0.46,1,0.15786998942047725,0,52
0,0.5303,23,1,2,518,6,6,0.52,1,0.12284001410603033,0,53
0,0.5152,0,1,2,519,6,0,0.6,1,0.19301751498765723,0,27
0,0.5152,1,1,2,519,6,0,0.56,1,0.15786998942047725,0,21
0,0.5,2,1,2,519,6,0,0.59,1,0.12284001410603033,0,22
0,0.5,3,1,2,519,6,0,0.63,1,0.12284001410603033,0,16
0,0.4848,4,1,2,519,6,0,0.72,1,0.10532502644880687,0,1
0,0.4848,5,1,2,519,6,0,0.68,1,0.0,0,1
0,0.4545,6,1,2,519,6,0,0.82,1,0.12284001410603033,0,6
0,0.4848,7,1,2,519,6,0,0.68,1,0.12284001410603033,0,6
0,0.5152,8,1,2,519,6,0,0.6,1,0.10532502644880687,0,30
0,0.6212,9,1,2,519,6,0,0.46,1,0.22804749030210414,0,70
0,0.6212,10,1,2,519,6,0,0.43,1,0.2631950158692841,0,127
0,0.6212,11,1,2,519,6,0,0.41,1,0.298224991183731,0,199
0,0.6212,12,1,2,519,6,0,0.39,1,0.3508875044081345,0,276
0,0.6364,13,1,2,519,6,0,0.36,1,0.33337251675091106,0,265
0,0.6364,14,1,2,519,6,0,0.36,1,0.38603502997531447,0,267
0,0.6364,15,1,2,519,6,0,0.34,1,0.0,0,236
0,0.6364,16,1,2,519,6,0,0.34,1,0.3508875044081345,0,226
0,0.6364,17,1,2,519,6,0,0.34,1,0.298224991183731,0,192
0,0.6364,18,1,2,519,6,0,0.34,1,0.298224991183731,0,153
0,0.6364,19,1,2,519,6,0,0.34,1,0.33337251675091106,0,116
0,0.6212,20,1,2,519,6,0,0.39,1,0.22804749030210414,0,84
0,0.6212,21,1,2,519,6,0,0.43,1,0.19301751498765723,0,66
0,0.6212,22,1,2,519,6,0,0.5,1,0.45621253085694136,0,61
0,0.5455,23,1,2,519,6,0,0.53,1,0.12284001410603033,0,26
1,0.5455,0,1,2,520,6,1,0.53,1,0.0,0,11
1,0.5303,1,1,2,520,6,1,0.6,3,0.19301751498765723,0,4
1,0.5303,2,1,2,520,6,1,0.6,1,0.2631950158692841,0,1
1,0.5303,3,1,2,520,6,1,0.6,2,0.19301751498765723,0,0
1,0.5152,4,1,2,520,6,1,0.64,1,0.10532502644880687,0,2
1,0.5,5,1,2,520,6,1,0.68,1,0.0,0,2
1,0.5,6,1,2,520,6,1,0.68,1,0.0,0,4
1,0.5303,7,1,2,520,6,1,0.6,1,0.2631950158692841,0,13
1,0.6212,8,1,2,520,6,1,0.49,1,0.2631950158692841,0,22
1,0.6212,9,1,2,520,6,1,0.43,1,0.33337251675091106,0,38
1,0.6212,10,1,2,520,6,1,0.41,1,0.5439050193957917,0,67
1,0.6212,11,1,2,520,6,1,0.38,1,0.5789349947102387,0,71
1,0.6212,12,1,2,520,6,1,0.41,1,0.5263900317385682,0,62
1,0.6212,13,1,2,520,6,1,0.41,1,0.42106500528976143,0,85
1,0.6212,14,1,2,520,6,1,0.41,1,0.5789349947102387,0,84
1,0.6212,15,1,2,520,6,1,0.39,1,0.3508875044081345,0,77
1,0.6212,16,1,2,520,6,1,0.39,1,0.5439050193957917,0,73
1,0.6212,17,1,2,520,6,1,0.38,1,0.5263900317385682,0,101
1,0.6212,18,1,2,520,6,1,0.38,1,0.45621253085694136,0,103
1,0.6212,19,1,2,520,6,1,0.38,1,0.49124250617138826,0,91
1,0.6212,20,1,2,520,6,1,0.4,1,0.42106500528976143,0,71
1,0.5455,21,1,2,520,6,1,0.49,1,0.298224991183731,0,40
